date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:35:40	210507/210507	---M-Z	200	added ('OK')	text/css	date:Tue,%2006%20Oct%202020%2008:01:07%20GMT	http://cdn-cms-s.f-static.net/versions/2/css/minimize_main.css?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/versions/2/css/minimize_maine288.css	(from https://5f8a8bd98e08e.site123.me/)
12:35:40	1065/1065	---MC-	200	added ('OK')	text/css	date:Sat,%2017%20Oct%202020%2007:05:36%20GMT	http://fonts.googleapis.com/css?family=Open+Sans:400italic,700italic,400,700&display=swap	/home/sandeep/websites/Foodie/fonts.googleapis.com/css4f39.css	(from https://5f8a8bd98e08e.site123.me/)
12:35:46	87390/87390	---MCZ	200	added ('OK')	text/css	date:Sat,%2017%20Oct%202020%2006:58:27%20GMT	http://cdn-cms-s.f-static.net/versions/2/css/websiteCSS.css?w=&orderScreen=&websiteID=4380159&onlyContent=&tranW=&v=r6914_21722357	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/versions/2/css/websiteCSSe42b.css	(from https://5f8a8bd98e08e.site123.me/)
12:35:46	77661/77661	---M--	200	added ('OK')	image/jpg	etag:%2210619454af5ce8ee1ca8d4aa5c76d3f8%22	https://cdn-cms.f-static.net/uploads/4380159/800_5f8a94ec60b1e.jpg	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/uploads/4380159/800_5f8a94ec60b1e.jpg	(from https://5f8a8bd98e08e.site123.me/)
12:35:46	596320/596320	---M--	200	added ('OK')	image/jpeg	etag:%22833d14eb09047b63ea0896233b2ef8be%22	https://cdn-cms.f-static.net/ready_uploads/media/21950/2000_5cdbfdd19310c.jpg	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/ready_uploads/media/21950/2000_5cdbfdd19310c.jpg	(from https://5f8a8bd98e08e.site123.me/)
12:35:48	483037/483037	---M--	200	added ('OK')	image/png	etag:%2279da1d104ca11cb1028a71b0385762f8%22	https://cdn-cms.f-static.net/uploads/4380159/800_5f8a9445914f0.png	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/uploads/4380159/800_5f8a9445914f0.png	(from https://5f8a8bd98e08e.site123.me/)
12:35:48	249578/249578	---M--	200	added ('OK')	image/jpg	etag:%225da38803a5b6ea493689385fc4b48659%22	https://cdn-cms.f-static.net/uploads/4380159/800_5f8a94f876205.jpg	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/uploads/4380159/800_5f8a94f876205.jpg	(from https://5f8a8bd98e08e.site123.me/)
12:35:49	123957/123957	---M--	200	added ('OK')	image/jpg	etag:%22907e21574e82b4c37e9a17542bff2e43%22	https://cdn-cms.f-static.net/uploads/4380159/400_5f8a8e82a4f98.jpg	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/uploads/4380159/400_5f8a8e82a4f98.jpg	(from https://5f8a8bd98e08e.site123.me/)
12:35:50	97929/97929	---M--	200	added ('OK')	image/jpeg	etag:%224da4074d36bd85d665dfafdd7402fc8c%22	https://cdn-cms.f-static.net/uploads/4380159/800_5ad4a048460d5.jpg	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/uploads/4380159/800_5ad4a048460d5.jpg	(from https://5f8a8bd98e08e.site123.me/)
12:35:51	69788/69788	---M--	200	added ('OK')	image/jpeg	etag:%2220e2accb7955b1ad3f7e8ac9e0d3e338%22	https://cdn-cms.f-static.net/uploads/4380159/800_5ad4a2b22f8af.jpg	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/uploads/4380159/800_5ad4a2b22f8af.jpg	(from https://5f8a8bd98e08e.site123.me/)
